key,Начало нагрева дугой,Конец нагрева дугой,Активная мощность,Реактивная мощность
834,2019-06-04 23:45:26,2019-06-04 23:49:59,0.37906,0.231126
834,2019-06-04 23:52:45,2019-06-04 23:56:07,0.440848,0.363694
834,2019-06-05 00:06:46,2019-06-05 00:07:39,0.713481,0.552541
834,2019-06-05 00:08:46,2019-06-05 00:10:20,0.301099,0.180041
834,2019-06-05 00:11:58,2019-06-05 00:13:02,0.440393,0.327428
835,2019-06-05 00:21:45,2019-06-05 00:23:34,0.883012,0.760468
835,2019-06-05 00:27:54,2019-06-05 00:33:36,0.279414,0.206192
835,2019-06-05 00:37:27,2019-06-05 00:39:42,0.425046,0.323206
835,2019-06-05 00:47:05,2019-06-05 00:48:29,0.780031,0.613943
836,2019-06-05 00:55:16,2019-06-05 00:57:07,0.840655,0.754564
836,2019-06-05 01:01:21,2019-06-05 01:06:31,1.011701,0.839525
836,2019-06-05 01:10:26,2019-06-05 01:11:56,0.900002,0.69079
837,2019-06-05 01:52:43,2019-06-05 01:54:59,0.426871,0.291299
837,2019-06-05 01:58:33,2019-06-05 02:00:31,0.694705,0.449155
837,2019-06-05 02:03:05,2019-06-05 02:04:31,0.573367,0.368857
837,2019-06-05 02:07:53,2019-06-05 02:11:16,0.560124,0.369792
837,2019-06-05 02:27:46,2019-06-05 02:30:25,0.307227,0.212804
837,2019-06-05 02:33:40,2019-06-05 02:36:22,0.583953,0.381213
837,2019-06-05 02:38:46,2019-06-05 02:42:01,0.39828,0.268898
838,2019-06-05 03:03:51,2019-06-05 03:09:30,0.604422,0.419562
838,2019-06-05 03:14:13,2019-06-05 03:15:21,0.617319,0.439345
838,2019-06-05 03:17:19,2019-06-05 03:20:21,0.568512,0.358142
838,2019-06-05 03:21:38,2019-06-05 03:28:16,0.437728,0.327635
839,2019-06-05 03:44:23,2019-06-05 03:46:26,0.998943,0.654733
839,2019-06-05 03:55:36,2019-06-05 04:00:05,0.37021,0.236944
839,2019-06-05 04:17:09,2019-06-05 04:18:05,0.613116,0.408265
840,2019-06-05 04:32:29,2019-06-05 04:34:41,0.501054,0.402718
840,2019-06-05 04:42:37,2019-06-05 04:48:25,0.916834,0.594344
840,2019-06-05 04:51:10,2019-06-05 04:53:40,1.201984,0.919066
840,2019-06-05 04:57:48,2019-06-05 05:01:02,0.842045,0.514772
840,2019-06-05 05:04:36,2019-06-05 05:05:15,0.32448,0.270227
841,2019-06-05 05:13:56,2019-06-05 05:16:25,0.456747,0.302942
841,2019-06-05 05:20:15,2019-06-05 05:25:02,0.895457,0.698235
842,2019-06-05 06:35:04,2019-06-05 06:36:55,0.912129,0.763179
842,2019-06-05 06:41:37,2019-06-05 06:46:26,0.515246,0.463801
842,2019-06-05 06:50:27,2019-06-05 06:51:42,0.318763,0.233927
842,2019-06-05 06:53:39,2019-06-05 06:54:53,1.261208,1.072869
842,2019-06-05 07:02:52,2019-06-05 07:03:58,0.640997,0.480979
842,2019-06-05 07:06:55,2019-06-05 07:09:30,0.340427,0.263587
843,2019-06-05 07:30:02,2019-06-05 07:32:22,0.647637,0.560502
843,2019-06-05 07:36:15,2019-06-05 07:40:05,0.661042,0.464987
843,2019-06-05 07:42:40,2019-06-05 07:45:22,1.236879,0.830482
843,2019-06-05 07:49:27,2019-06-05 07:50:44,0.796992,0.716887
843,2019-06-05 08:31:51,2019-06-05 08:33:54,0.584377,0.391204
843,2019-06-05 08:35:58,2019-06-05 08:39:06,0.595702,0.411627
843,2019-06-05 08:40:18,2019-06-05 08:45:20,0.521429,0.395807
843,2019-06-05 08:48:38,2019-06-05 08:49:28,0.750725,0.650082
844,2019-06-05 08:53:36,2019-06-05 08:55:30,0.511853,0.338202
844,2019-06-05 08:58:47,2019-06-05 09:07:30,0.486652,0.316039
844,2019-06-05 09:49:32,2019-06-05 09:51:51,0.867307,0.536887
844,2019-06-05 09:54:24,2019-06-05 09:57:02,1.242748,1.094727
844,2019-06-05 10:03:51,2019-06-05 10:07:10,0.78396,0.676945
844,2019-06-05 10:10:32,2019-06-05 10:12:14,0.473629,0.344411
845,2019-06-05 10:26:50,2019-06-05 10:29:04,1.426122,1.009663
845,2019-06-05 10:31:31,2019-06-05 10:34:36,0.346297,0.234454
845,2019-06-05 10:37:53,2019-06-05 10:40:55,1.299283,0.893522
845,2019-06-05 10:43:05,2019-06-05 10:46:03,0.334991,0.271109
845,2019-06-05 10:47:09,2019-06-05 10:49:21,1.150889,0.752535
846,2019-06-05 11:06:06,2019-06-05 11:07:48,0.306523,0.222077
846,2019-06-05 11:13:20,2019-06-05 11:17:47,0.67093,0.487804
846,2019-06-05 11:26:03,2019-06-05 11:28:34,0.735297,0.577774
846,2019-06-05 11:36:48,2019-06-05 11:40:31,0.765236,0.498938
846,2019-06-05 11:44:17,2019-06-05 11:45:27,0.459735,0.361468
847,2019-06-05 11:54:38,2019-06-05 11:57:01,0.839682,0.595593
847,2019-06-05 12:00:39,2019-06-05 12:07:06,1.115532,0.778761
847,2019-06-05 12:09:15,2019-06-05 12:13:07,0.536817,0.38664
847,2019-06-05 12:14:46,2019-06-05 12:17:48,0.561966,0.487824
847,2019-06-05 12:20:02,2019-06-05 12:22:22,0.943439,0.799219
848,2019-06-05 12:37:48,2019-06-05 12:39:45,0.344513,0.22963
848,2019-06-05 12:42:37,2019-06-05 12:47:30,0.533901,0.339314
848,2019-06-05 12:56:51,2019-06-05 12:59:47,0.768928,0.65893
848,2019-06-05 13:05:51,2019-06-05 13:08:25,0.486688,0.374344
848,2019-06-05 13:11:35,2019-06-05 13:14:18,0.671816,0.468621
849,2019-06-05 15:55:22,2019-06-05 15:58:39,0.71572,0.516135
849,2019-06-05 16:04:54,2019-06-05 16:09:53,0.954181,0.631429
849,2019-06-05 16:17:10,2019-06-05 16:18:53,0.861409,0.689383
849,2019-06-05 16:20:49,2019-06-05 16:24:43,0.264694,0.21777
850,2019-06-05 16:42:48,2019-06-05 16:44:50,0.516758,0.317659
850,2019-06-05 16:52:40,2019-06-05 16:55:45,0.922566,0.771809
850,2019-06-05 17:11:10,2019-06-05 17:13:36,0.751839,0.643433
850,2019-06-05 17:25:20,2019-06-05 17:27:11,0.588821,0.479774
851,2019-06-05 17:42:11,2019-06-05 17:44:30,0.546874,0.393677
851,2019-06-05 17:46:58,2019-06-05 17:53:22,0.476867,0.307204
851,2019-06-05 17:55:28,2019-06-05 18:00:23,0.672933,0.475344
851,2019-06-05 18:10:25,2019-06-05 18:11:52,0.682609,0.414613
852,2019-06-05 18:29:03,2019-06-05 18:34:06,1.042875,0.76433
852,2019-06-05 18:40:07,2019-06-05 18:45:18,0.588832,0.448512
852,2019-06-05 18:46:21,2019-06-05 18:49:26,0.559944,0.358078
852,2019-06-05 18:59:53,2019-06-05 19:00:55,0.519217,0.385775
852,2019-06-05 19:02:24,2019-06-05 19:03:44,0.725288,0.617351
852,2019-06-05 19:12:22,2019-06-05 19:14:07,0.477033,0.40924
853,2019-06-05 19:27:58,2019-06-05 19:30:20,0.940361,0.661065
853,2019-06-05 19:34:20,2019-06-05 19:36:38,0.474671,0.341383
853,2019-06-05 19:41:37,2019-06-05 19:42:35,0.73256,0.557325
853,2019-06-05 19:45:46,2019-06-05 19:47:52,0.936495,0.59704
853,2019-06-05 19:54:56,2019-06-05 19:57:10,0.634442,0.416842
853,2019-06-05 20:12:42,2019-06-05 20:13:49,0.358439,0.309442
853,2019-06-05 20:14:49,2019-06-05 20:16:22,0.496003,0.376341
854,2019-06-05 20:41:35,2019-06-05 20:44:54,0.524249,0.370789
854,2019-06-05 20:46:26,2019-06-05 20:50:59,0.503416,0.345155
854,2019-06-05 20:53:33,2019-06-05 20:56:18,0.657263,0.410818
854,2019-06-05 20:57:52,2019-06-05 21:00:56,0.952218,0.777343
854,2019-06-05 21:04:12,2019-06-05 21:06:07,0.721882,0.494664
855,2019-06-05 22:20:46,2019-06-05 22:24:06,1.008908,0.720701
855,2019-06-05 22:25:58,2019-06-05 22:31:01,1.202964,0.883217
855,2019-06-05 22:32:46,2019-06-05 22:37:49,0.721522,0.530229
855,2019-06-05 22:47:49,2019-06-05 22:52:03,0.431667,0.316057
855,2019-06-05 23:25:30,2019-06-05 23:27:37,0.640027,0.515569
855,2019-06-05 23:28:38,2019-06-05 23:30:44,0.402236,0.323857
856,2019-06-05 23:49:02,2019-06-05 23:52:04,0.584432,0.371273
856,2019-06-05 23:54:13,2019-06-05 23:57:21,1.191906,0.739366
856,2019-06-05 23:58:22,2019-06-06 00:01:26,0.956357,0.648398
856,2019-06-06 00:06:57,2019-06-06 00:07:59,1.052761,0.693306
856,2019-06-06 00:24:40,2019-06-06 00:27:47,0.838687,0.729681
856,2019-06-06 00:30:34,2019-06-06 00:32:07,0.358886,0.253192
857,2019-06-06 00:37:45,2019-06-06 00:40:57,0.66404,0.441267
857,2019-06-06 00:44:15,2019-06-06 00:47:12,0.473189,0.307782
857,2019-06-06 00:49:23,2019-06-06 00:52:34,0.8084,0.647397
857,2019-06-06 01:09:47,2019-06-06 01:11:01,0.656905,0.453918
857,2019-06-06 01:13:54,2019-06-06 01:16:29,0.949341,0.683964
857,2019-06-06 01:19:11,2019-06-06 01:21:14,0.340858,0.245336
857,2019-06-06 01:25:46,2019-06-06 01:27:40,0.458336,0.368763
858,2019-06-06 01:40:19,2019-06-06 01:42:14,0.941702,0.670429
858,2019-06-06 01:44:59,2019-06-06 01:49:14,0.796711,0.528252
858,2019-06-06 01:51:12,2019-06-06 01:53:41,0.602499,0.422526
859,2019-06-06 02:10:10,2019-06-06 02:12:04,0.343152,0.251119
859,2019-06-06 02:14:12,2019-06-06 02:14:40,0.887888,0.599635
859,2019-06-06 02:15:44,2019-06-06 02:17:43,0.55603,0.353675
859,2019-06-06 02:20:06,2019-06-06 02:21:41,0.733088,0.47244
859,2019-06-06 02:22:53,2019-06-06 02:24:55,0.704312,0.473232
859,2019-06-06 02:27:14,2019-06-06 02:27:57,1.162822,0.855959
859,2019-06-06 02:29:22,2019-06-06 02:31:46,0.526117,0.391065
859,2019-06-06 02:34:03,2019-06-06 02:37:58,0.546972,0.481591
859,2019-06-06 02:39:10,2019-06-06 02:42:08,0.45743,0.386387
860,2019-06-06 02:49:35,2019-06-06 02:52:18,0.642338,0.444542
860,2019-06-06 02:54:50,2019-06-06 03:02:56,1.173671,0.810974
860,2019-06-06 03:05:55,2019-06-06 03:09:24,0.809848,0.556378
860,2019-06-06 03:13:19,2019-06-06 03:16:58,0.413848,0.261473
860,2019-06-06 03:19:09,2019-06-06 03:20:07,0.44536,0.279974
861,2019-06-06 03:33:48,2019-06-06 03:35:39,1.113806,0.89669
861,2019-06-06 03:41:24,2019-06-06 03:51:37,0.536975,0.371847
861,2019-06-06 03:53:54,2019-06-06 03:57:07,0.926241,0.682157
861,2019-06-06 04:06:15,2019-06-06 04:07:45,0.953464,0.638333
861,2019-06-06 04:19:33,2019-06-06 04:20:47,0.54091,0.359384
861,2019-06-06 04:24:45,2019-06-06 04:26:50,0.631165,0.465874
862,2019-06-06 04:36:38,2019-06-06 04:38:21,0.408949,0.276195
862,2019-06-06 04:41:03,2019-06-06 04:44:19,0.786799,0.579414
862,2019-06-06 04:45:37,2019-06-06 04:48:07,1.263052,0.955759
862,2019-06-06 04:50:42,2019-06-06 04:52:30,0.347939,0.311863
863,2019-06-06 05:03:33,2019-06-06 05:05:23,0.434035,0.288335
863,2019-06-06 05:09:54,2019-06-06 05:14:06,0.600457,0.409804
863,2019-06-06 05:16:10,2019-06-06 05:17:08,0.489676,0.369651
863,2019-06-06 05:26:03,2019-06-06 05:29:34,0.716214,0.524115
863,2019-06-06 05:32:17,2019-06-06 05:33:17,0.494584,0.335445
863,2019-06-06 05:40:16,2019-06-06 05:41:37,0.450862,0.362231
864,2019-06-06 05:49:00,2019-06-06 05:51:24,1.120765,0.841141
864,2019-06-06 05:54:43,2019-06-06 05:59:55,0.509728,0.364194
864,2019-06-06 06:03:35,2019-06-06 06:06:35,0.451113,0.314294
864,2019-06-06 06:09:04,2019-06-06 06:10:53,0.548126,0.435324
864,2019-06-06 06:13:22,2019-06-06 06:17:19,0.59748,0.453932
864,2019-06-06 06:18:41,2019-06-06 06:20:47,0.472033,0.340384
865,2019-06-06 06:54:02,2019-06-06 06:56:09,0.601213,0.401832
865,2019-06-06 07:05:01,2019-06-06 07:06:17,1.113993,0.774788
865,2019-06-06 07:09:39,2019-06-06 07:12:01,0.442377,0.300252
866,2019-06-06 07:21:00,2019-06-06 07:22:46,0.780973,0.559844
866,2019-06-06 07:28:36,2019-06-06 07:31:51,0.23359,0.20236
866,2019-06-06 07:37:31,2019-06-06 07:38:41,0.685365,0.478505
867,2019-06-06 08:03:49,2019-06-06 08:06:04,1.362161,0.948663
867,2019-06-06 08:19:02,2019-06-06 08:21:37,0.520198,0.391826
867,2019-06-06 08:22:48,2019-06-06 08:23:47,0.558775,0.361147
867,2019-06-06 08:25:21,2019-06-06 08:27:11,0.525132,0.411021
867,2019-06-06 08:29:59,2019-06-06 08:33:08,0.661064,0.578344
867,2019-06-06 08:36:59,2019-06-06 08:41:13,0.365236,0.292677
867,2019-06-06 08:43:12,2019-06-06 08:44:19,0.852855,0.620585
868,2019-06-06 08:51:58,2019-06-06 08:53:23,0.61748,0.509672
868,2019-06-06 08:55:54,2019-06-06 09:00:29,0.440824,0.369279
868,2019-06-06 09:02:32,2019-06-06 09:05:44,0.305827,0.252074
868,2019-06-06 09:07:42,2019-06-06 09:11:15,0.265823,0.204975
869,2019-06-06 09:25:13,2019-06-06 09:28:06,0.254387,0.235928
869,2019-06-06 09:29:37,2019-06-06 09:32:46,0.571242,0.420872
869,2019-06-06 09:36:16,2019-06-06 09:39:10,0.535402,0.376662
869,2019-06-06 09:40:30,2019-06-06 09:41:48,0.97231,0.754344
869,2019-06-06 09:51:55,2019-06-06 09:53:27,0.553638,0.418964
869,2019-06-06 10:06:27,2019-06-06 10:07:10,0.439755,0.346725
870,2019-06-06 10:11:59,2019-06-06 10:14:26,0.781667,0.560707
870,2019-06-06 10:22:17,2019-06-06 10:26:13,0.892888,0.613704
870,2019-06-06 10:32:20,2019-06-06 10:34:31,0.735658,0.56313
870,2019-06-06 10:36:30,2019-06-06 10:38:36,0.300433,0.209631
870,2019-06-06 10:44:02,2019-06-06 10:44:50,0.407811,0.283066
871,2019-06-06 10:55:47,2019-06-06 10:58:01,0.919392,0.733071
871,2019-06-06 11:02:24,2019-06-06 11:04:40,0.433873,0.304259
871,2019-06-06 11:06:37,2019-06-06 11:10:14,0.300624,0.221178
871,2019-06-06 11:11:27,2019-06-06 11:13:48,1.023081,0.943542
871,2019-06-06 11:15:19,2019-06-06 11:17:55,0.608801,0.38687
871,2019-06-06 11:19:35,2019-06-06 11:20:24,0.749263,0.559823
872,2019-06-06 11:25:50,2019-06-06 11:27:39,0.543768,0.425387
872,2019-06-06 11:29:39,2019-06-06 11:37:51,0.597591,0.529805
872,2019-06-06 11:40:27,2019-06-06 11:43:35,0.551832,0.384222
872,2019-06-06 11:46:51,2019-06-06 11:50:45,0.861348,0.556501
873,2019-06-06 12:04:43,2019-06-06 12:06:32,0.447634,0.300843
873,2019-06-06 12:07:48,2019-06-06 12:13:02,0.601529,0.401608
873,2019-06-06 12:15:59,2019-06-06 12:20:52,0.491038,0.328746
873,2019-06-06 12:25:13,2019-06-06 12:25:24,0.527412,0.384561
873,2019-06-06 12:29:07,2019-06-06 12:30:42,0.50349,0.323395
874,2019-06-06 12:44:08,2019-06-06 12:46:27,0.715102,0.531502
874,2019-06-06 12:49:58,2019-06-06 12:52:09,0.759713,0.556062
874,2019-06-06 12:56:21,2019-06-06 12:58:34,0.569862,0.442281
874,2019-06-06 13:05:13,2019-06-06 13:07:44,0.50609,0.408283
874,2019-06-06 13:11:19,2019-06-06 13:11:48,0.44556,0.290523
875,2019-06-06 13:19:22,2019-06-06 13:21:46,0.728484,0.475202
875,2019-06-06 13:23:17,2019-06-06 13:32:33,0.910852,0.713663
875,2019-06-06 13:36:32,2019-06-06 13:41:17,0.694607,0.499821
875,2019-06-06 13:43:02,2019-06-06 13:47:08,0.500626,0.382084
875,2019-06-06 13:48:23,2019-06-06 13:51:13,0.433964,0.28394
875,2019-06-06 13:53:22,2019-06-06 13:56:01,0.713954,0.510384
876,2019-06-06 14:03:10,2019-06-06 14:05:43,0.522539,0.368112
876,2019-06-06 14:08:26,2019-06-06 14:11:25,0.45009,0.331858
876,2019-06-06 14:12:31,2019-06-06 14:16:35,0.507642,0.338155
876,2019-06-06 14:20:32,2019-06-06 14:22:21,0.60089,0.407287
876,2019-06-06 14:25:44,2019-06-06 14:27:22,0.502424,0.373306
877,2019-06-06 15:06:48,2019-06-06 15:09:14,0.500267,0.361748
877,2019-06-06 15:12:35,2019-06-06 15:20:48,0.524578,0.35386
877,2019-06-06 15:24:06,2019-06-06 15:26:45,0.932722,0.715026
877,2019-06-06 15:32:34,2019-06-06 15:36:30,0.946901,0.71911
877,2019-06-06 15:58:51,2019-06-06 16:01:32,0.991102,0.751568
877,2019-06-06 16:04:18,2019-06-06 16:05:49,0.958891,0.670768
878,2019-06-06 16:11:36,2019-06-06 16:13:53,0.703964,0.484006
878,2019-06-06 16:16:18,2019-06-06 16:20:26,0.753798,0.537501
878,2019-06-06 16:22:54,2019-06-06 16:26:28,0.477347,0.333191
878,2019-06-06 16:27:39,2019-06-06 16:30:39,0.978029,0.75813
878,2019-06-06 16:31:46,2019-06-06 16:33:43,1.000885,0.755885
878,2019-06-06 16:34:45,2019-06-06 16:35:40,0.620192,0.402342
879,2019-06-06 16:43:43,2019-06-06 16:45:40,0.532454,0.403856
879,2019-06-06 16:49:05,2019-06-06 16:53:29,0.555525,0.386569
879,2019-06-06 17:01:02,2019-06-06 17:02:18,0.659952,0.445249
879,2019-06-06 17:07:33,2019-06-06 17:08:57,0.60272,0.475617
880,2019-06-06 17:13:28,2019-06-06 17:15:46,0.523552,0.335086
880,2019-06-06 17:21:41,2019-06-06 17:24:37,0.804974,0.720504
880,2019-06-06 17:29:04,2019-06-06 17:30:23,0.48258,0.35334
880,2019-06-06 17:32:20,2019-06-06 17:34:57,0.755455,0.668595
880,2019-06-06 17:44:35,2019-06-06 17:46:46,0.509682,0.359547
880,2019-06-06 17:55:19,2019-06-06 17:56:54,0.320827,0.217904
881,2019-06-06 18:11:28,2019-06-06 18:13:35,0.651408,0.528599
881,2019-06-06 18:18:14,2019-06-06 18:23:49,0.533022,0.431203
881,2019-06-06 18:34:42,2019-06-06 18:37:27,1.058233,0.673525
881,2019-06-06 18:41:26,2019-06-06 18:43:36,0.94849,0.684532
882,2019-06-06 18:49:19,2019-06-06 18:51:26,0.744471,0.526873
882,2019-06-06 18:57:23,2019-06-06 19:03:05,0.820372,0.722751
882,2019-06-06 19:10:11,2019-06-06 19:15:58,1.295273,0.816731
882,2019-06-06 19:18:12,2019-06-06 19:19:43,0.46913,0.369907
883,2019-06-06 19:32:05,2019-06-06 19:34:10,0.740437,0.606881
883,2019-06-06 19:36:40,2019-06-06 19:42:12,0.687859,0.468176
884,2019-06-06 19:59:44,2019-06-06 20:01:53,0.490088,0.375561
884,2019-06-06 20:05:37,2019-06-06 20:06:42,0.396669,0.32626
884,2019-06-06 20:24:01,2019-06-06 20:25:06,0.456595,0.31416
885,2019-06-06 20:32:46,2019-06-06 20:34:50,0.814823,0.52634
885,2019-06-06 20:40:01,2019-06-06 20:44:10,0.448126,0.395712
885,2019-06-06 20:55:02,2019-06-06 20:55:52,0.757754,0.528805
886,2019-06-06 21:04:06,2019-06-06 21:06:19,0.849117,0.544376
886,2019-06-06 21:10:53,2019-06-06 21:15:30,1.339752,0.909609
886,2019-06-06 21:22:10,2019-06-06 21:23:47,0.489534,0.320384
886,2019-06-06 21:28:43,2019-06-06 21:29:54,0.549048,0.464132
887,2019-06-06 21:41:34,2019-06-06 21:43:39,0.63877,0.430953
887,2019-06-06 21:47:58,2019-06-06 21:53:32,0.88816,0.668648
887,2019-06-06 21:56:24,2019-06-06 22:01:36,0.506943,0.331586
887,2019-06-06 22:04:18,2019-06-06 22:06:02,0.53069,0.487637
888,2019-06-06 22:16:41,2019-06-06 22:18:46,0.374909,0.324325
888,2019-06-06 22:21:35,2019-06-06 22:26:12,0.974322,0.65348
888,2019-06-06 22:33:10,2019-06-06 22:36:33,0.432041,0.265637
889,2019-06-06 22:49:20,2019-06-06 22:51:20,1.030701,0.943817
889,2019-06-06 22:56:28,2019-06-06 23:02:22,0.375916,0.285403
889,2019-06-06 23:04:49,2019-06-06 23:07:01,0.694988,0.47105
889,2019-06-06 23:10:04,2019-06-06 23:12:14,0.429733,0.31003
889,2019-06-06 23:19:23,2019-06-06 23:21:13,0.798544,0.686979
890,2019-06-06 23:34:46,2019-06-06 23:36:51,0.726424,0.510313
890,2019-06-06 23:40:29,2019-06-06 23:43:11,0.334198,0.290383
890,2019-06-06 23:45:16,2019-06-06 23:49:28,0.952321,0.67685
890,2019-06-06 23:51:03,2019-06-06 23:53:49,0.495387,0.397764
890,2019-06-06 23:56:22,2019-06-06 23:58:21,0.527128,0.417468
890,2019-06-07 00:03:42,2019-06-07 00:04:52,1.261053,0.927072
891,2019-06-07 00:11:17,2019-06-07 00:13:25,0.439578,0.350107
891,2019-06-07 00:17:16,2019-06-07 00:19:07,0.989198,0.831573
891,2019-06-07 00:20:33,2019-06-07 00:24:43,0.715962,0.515056
891,2019-06-07 00:29:08,2019-06-07 00:32:19,0.915317,0.736113
892,2019-06-07 00:45:02,2019-06-07 00:47:00,0.666899,0.505386
892,2019-06-07 00:51:42,2019-06-07 00:54:42,0.875833,0.576194
893,2019-06-07 01:25:37,2019-06-07 01:27:27,0.862301,0.655122
893,2019-06-07 01:29:58,2019-06-07 01:34:28,0.536185,0.351641
893,2019-06-07 01:36:27,2019-06-07 01:38:30,1.145789,1.023882
893,2019-06-07 01:43:28,2019-06-07 01:45:20,0.868698,0.636516
894,2019-06-07 01:52:12,2019-06-07 01:54:08,0.8298,0.536517
894,2019-06-07 01:57:34,2019-06-07 02:05:24,0.862855,0.624578
894,2019-06-07 02:06:57,2019-06-07 02:10:09,0.436961,0.284582
894,2019-06-07 02:16:36,2019-06-07 02:17:51,0.591215,0.383049
894,2019-06-07 02:18:56,2019-06-07 02:19:58,0.569212,0.408659
894,2019-06-07 02:23:19,2019-06-07 02:24:17,0.430917,0.277847
895,2019-06-07 02:33:08,2019-06-07 02:35:13,0.773685,0.588784
895,2019-06-07 02:40:56,2019-06-07 02:42:17,0.326952,0.261162
895,2019-06-07 02:44:14,2019-06-07 02:45:06,0.763597,0.555294
895,2019-06-07 02:51:44,2019-06-07 02:52:39,0.620367,0.469014
895,2019-06-07 02:59:08,2019-06-07 03:00:13,0.491925,0.398319
896,2019-06-07 03:06:38,2019-06-07 03:08:32,0.941811,0.677588
896,2019-06-07 03:46:51,2019-06-07 03:47:48,1.065376,0.664019
896,2019-06-07 03:49:54,2019-06-07 03:52:26,0.352426,0.27055
896,2019-06-07 03:54:34,2019-06-07 03:59:26,0.332809,0.239517
896,2019-06-07 04:01:30,2019-06-07 04:02:47,0.79564,0.643859
897,2019-06-07 04:22:19,2019-06-07 04:24:38,1.205136,1.024667
897,2019-06-07 04:34:49,2019-06-07 04:41:03,0.626492,0.51729
897,2019-06-07 04:45:55,2019-06-07 04:47:03,1.317565,0.995877
898,2019-06-07 05:24:29,2019-06-07 05:26:57,0.26624,0.219642
898,2019-06-07 05:32:19,2019-06-07 05:39:02,0.360967,0.267168
898,2019-06-07 05:49:40,2019-06-07 05:53:39,0.295324,0.217607
898,2019-06-07 06:04:39,2019-06-07 06:05:58,0.3087,0.193682
899,2019-06-07 06:14:42,2019-06-07 06:17:12,0.981177,0.749439
899,2019-06-07 06:22:01,2019-06-07 06:26:30,0.430393,0.285148
899,2019-06-07 06:28:31,2019-06-07 06:30:03,0.85204,0.623712
899,2019-06-07 06:38:25,2019-06-07 06:39:12,0.813065,0.725317
900,2019-06-07 06:51:24,2019-06-07 06:53:54,1.305059,0.887834
900,2019-06-07 07:00:47,2019-06-07 07:01:35,1.021567,0.793715
900,2019-06-07 07:12:58,2019-06-07 07:14:01,0.697446,0.483552
901,2019-06-07 07:23:05,2019-06-07 07:25:19,0.499116,0.31981
901,2019-06-07 07:40:08,2019-06-07 07:41:52,0.449415,0.360307
901,2019-06-07 07:44:04,2019-06-07 07:45:02,0.859971,0.610133
901,2019-06-07 07:46:05,2019-06-07 07:46:46,0.965859,0.709119
901,2019-06-07 07:47:59,2019-06-07 07:48:32,0.515904,0.359352
901,2019-06-07 07:51:28,2019-06-07 07:52:32,0.967236,0.640536
901,2019-06-07 08:02:08,2019-06-07 08:03:01,0.713137,0.560002
902,2019-06-07 08:12:28,2019-06-07 08:14:31,0.478377,0.33808
902,2019-06-07 08:16:54,2019-06-07 08:23:42,0.518174,0.343082
902,2019-06-07 08:25:25,2019-06-07 08:26:52,1.444904,1.059033
902,2019-06-07 08:28:58,2019-06-07 08:30:10,0.494039,0.352392
902,2019-06-07 08:40:44,2019-06-07 08:42:25,0.420698,0.290871
902,2019-06-07 08:44:01,2019-06-07 08:46:47,0.336715,0.229038
903,2019-06-07 08:52:33,2019-06-07 08:54:26,0.450245,0.328442
903,2019-06-07 08:59:34,2019-06-07 09:07:13,0.93319,0.663695
903,2019-06-07 09:37:23,2019-06-07 09:39:41,0.717778,0.663994
903,2019-06-07 09:43:20,2019-06-07 09:48:01,0.615668,0.42238
903,2019-06-07 09:49:24,2019-06-07 09:53:29,0.784179,0.534366
904,2019-06-07 09:57:02,2019-06-07 09:58:53,0.549822,0.412751
904,2019-06-07 10:05:36,2019-06-07 10:14:45,0.63128,0.423958
904,2019-06-07 10:49:23,2019-06-07 10:51:41,0.817194,0.563107
904,2019-06-07 10:55:45,2019-06-07 10:59:38,0.60854,0.492654
904,2019-06-07 11:04:06,2019-06-07 11:06:50,0.483551,0.353431
904,2019-06-07 11:11:07,2019-06-07 11:14:10,0.898138,0.771782
904,2019-06-07 11:15:14,2019-06-07 11:16:46,0.548568,0.450248
905,2019-06-07 11:36:12,2019-06-07 11:38:51,0.351148,0.29651
905,2019-06-07 11:45:07,2019-06-07 11:50:25,0.4246,0.309399
905,2019-06-07 11:59:49,2019-06-07 12:04:01,0.316523,0.195328
905,2019-06-07 12:09:55,2019-06-07 12:10:59,0.272607,0.16673
905,2019-06-07 12:17:37,2019-06-07 12:18:44,0.499737,0.455036
906,2019-06-07 12:35:02,2019-06-07 12:37:12,0.503904,0.411737
906,2019-06-07 12:38:50,2019-06-07 12:44:22,0.623433,0.493138
906,2019-06-07 12:47:47,2019-06-07 12:50:16,0.299142,0.20493
906,2019-06-07 12:52:47,2019-06-07 12:55:30,0.645367,0.435744
906,2019-06-07 12:59:23,2019-06-07 13:02:07,0.819547,0.509173
907,2019-06-07 13:37:27,2019-06-07 13:40:27,0.630834,0.425634
907,2019-06-07 13:43:58,2019-06-07 13:50:26,0.971911,0.745939
907,2019-06-07 13:53:31,2019-06-07 14:00:49,0.337464,0.229492
907,2019-06-07 14:08:43,2019-06-07 14:12:07,0.54903,0.458394
907,2019-06-07 14:14:23,2019-06-07 14:17:13,0.644438,0.487
908,2019-06-07 14:32:47,2019-06-07 14:34:50,0.512584,0.376537
908,2019-06-07 14:37:24,2019-06-07 14:44:49,0.392967,0.283394
